,gvkey,splticrm,datadate,busdesc,ggroup,gsector,conm,tic
6973,7063,BB-,10/31/1996,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6974,7063,BB-,11/30/1996,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6975,7063,BB-,12/31/1996,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6976,7063,BB-,01/31/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6977,7063,BB-,02/28/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6978,7063,BB-,03/31/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6979,7063,BB-,04/30/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6980,7063,BB-,05/31/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6981,7063,BB-,06/30/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6982,7063,BB-,07/31/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6983,7063,BB-,08/31/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6984,7063,BB-,09/30/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6985,7063,BB-,10/31/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6986,7063,BB-,11/30/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6987,7063,BB-,12/31/1997,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6988,7063,BB-,01/31/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6989,7063,BB-,02/28/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6990,7063,BB-,03/31/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6991,7063,BB-,04/30/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6992,7063,BB-,05/31/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6993,7063,BB-,06/30/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6994,7063,BB,07/31/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6995,7063,BB,08/31/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6996,7063,BB,09/30/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6997,7063,BB,10/31/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6998,7063,BB,11/30/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
6999,7063,BB,12/31/1998,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7000,7063,BB,01/31/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7001,7063,BB,02/28/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7002,7063,BB,03/31/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7003,7063,BB,04/30/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7004,7063,BB,05/31/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7005,7063,BB,06/30/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7006,7063,BB,07/31/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7007,7063,BB,08/31/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7008,7063,BB,09/30/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7009,7063,BB,10/31/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7010,7063,BB,11/30/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7011,7063,BB,12/31/1999,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7012,7063,BB,01/31/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7013,7063,BB,02/29/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7014,7063,BB,03/31/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7015,7063,BB,04/30/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7016,7063,BB,05/31/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7017,7063,BB,06/30/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7018,7063,BB,07/31/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7019,7063,BB,08/31/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7020,7063,BB,09/30/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7021,7063,BB,10/31/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7022,7063,BB,11/30/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7023,7063,BB,12/31/2000,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7024,7063,BB,01/31/2001,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7025,7063,BB,02/28/2001,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7026,7063,BB,03/31/2001,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7027,7063,BB,04/30/2001,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7028,7063,BB,05/31/2001,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7029,7063,BB,06/30/2001,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7030,7063,BB,07/31/2001,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7031,7063,BB,08/31/2001,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7032,7063,BB,09/30/2001,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
7033,7063,BB,10/31/2001,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6010,60,HOST HOTELS & RESORTS INC,HST
